order_id,customer_id,product_id,order_date,quantity,price,total_amount
ORD_02155,CUST_0680,PROD_014,2023-05-01,3,144.94,434.82
ORD_02702,CUST_0532,PROD_041,2023-05-01,2,210.72,421.44
ORD_03977,CUST_0288,PROD_011,2023-05-01,4,349.32,1397.28
ORD_04608,CUST_0901,PROD_001,2023-05-02,5,154.57,772.8499999999999
ORD_01910,CUST_0283,PROD_048,2023-05-02,2,232.46,464.92
ORD_00417,CUST_0846,PROD_013,2023-05-02,5,339.75,1698.75
ORD_02249,CUST_0170,PROD_013,2023-05-02,1,339.75,339.75
ORD_00122,CUST_0305,PROD_027,2023-05-02,3,355.74,1067.22
ORD_03429,CUST_0923,PROD_030,2023-05-02,1,91.76,91.76
ORD_02211,CUST_0819,PROD_008,2023-05-02,5,367.3,1836.5
ORD_04264,CUST_0557,PROD_009,2023-05-02,2,329.62,659.24
ORD_02439,CUST_0148,PROD_002,2023-05-02,5,248.14,1240.6999999999998
ORD_00268,CUST_0386,PROD_023,2023-05-02,4,166.24,664.96
ORD_00766,CUST_0802,PROD_004,2023-05-02,3,31.43,94.28999999999999
ORD_03028,CUST_0516,PROD_023,2023-05-02,5,166.24,831.2
ORD_00289,CUST_0589,PROD_017,2023-05-02,3,228.75,686.25
ORD_03206,CUST_0373,PROD_015,2023-05-03,4,160.09,640.36
ORD_00019,CUST_0561,PROD_036,2023-05-03,3,22.47,67.41
ORD_04591,CUST_0087,PROD_028,2023-05-03,2,347.32,694.64
ORD_02929,CUST_0238,PROD_026,2023-05-03,2,304.53,609.06
ORD_01076,CUST_0355,PROD_006,2023-05-03,1,283.73,283.73
ORD_04278,CUST_0840,PROD_021,2023-05-03,1,459.15,459.15
ORD_02759,CUST_0051,PROD_002,2023-05-03,2,248.14,496.28
ORD_03766,CUST_0759,PROD_035,2023-05-03,5,85.69,428.45
ORD_01668,CUST_0415,PROD_043,2023-05-03,4,341.79,1367.16
ORD_00613,CUST_0659,PROD_050,2023-05-04,1,78.87,78.87
ORD_04773,CUST_0290,PROD_050,2023-05-04,5,78.87,394.35
ORD_04198,CUST_0207,PROD_023,2023-05-04,1,166.24,166.24
ORD_01162,CUST_0744,PROD_042,2023-05-04,5,162.5,812.5
ORD_04837,CUST_0923,PROD_023,2023-05-04,4,166.24,664.96
ORD_04381,CUST_0415,PROD_047,2023-05-04,5,494.14,2470.7
ORD_04027,CUST_0283,PROD_032,2023-05-04,4,79.87,319.48
ORD_03584,CUST_0558,PROD_028,2023-05-04,4,347.32,1389.28
ORD_00225,CUST_0927,PROD_042,2023-05-04,1,162.5,162.5
ORD_03071,CUST_0601,PROD_014,2023-05-04,2,144.94,289.88
ORD_01608,CUST_0865,PROD_037,2023-05-04,2,326.45,652.9
ORD_03661,CUST_0603,PROD_029,2023-05-05,4,193.53,774.12
ORD_00751,CUST_0536,PROD_027,2023-05-05,1,355.74,355.74
ORD_01404,CUST_0945,PROD_026,2023-05-05,3,304.53,913.5899999999999
ORD_04306,CUST_0928,PROD_044,2023-05-05,4,306.83,1227.32
ORD_03728,CUST_0116,PROD_009,2023-05-05,3,329.62,988.86
ORD_04785,CUST_0664,PROD_028,2023-05-05,2,347.32,694.64
ORD_02396,CUST_0991,PROD_026,2023-05-05,1,304.53,304.53
ORD_04168,CUST_0688,PROD_038,2023-05-05,3,322.08,966.24
ORD_00871,CUST_0203,PROD_029,2023-05-05,5,193.53,967.65
ORD_02030,CUST_0212,PROD_021,2023-05-05,5,459.15,2295.75
ORD_03459,CUST_0492,PROD_024,2023-05-05,3,295.28,885.8399999999999
ORD_04966,CUST_0220,PROD_050,2023-05-05,2,78.87,157.74
ORD_00034,CUST_0632,PROD_014,2023-05-05,1,144.94,144.94
ORD_04094,CUST_0956,PROD_031,2023-05-05,1,220.96,220.96
ORD_03847,CUST_0705,PROD_012,2023-05-06,1,220.67,220.67
ORD_02766,CUST_0158,PROD_015,2023-05-06,4,160.09,640.36
ORD_01673,CUST_0180,PROD_001,2023-05-06,1,154.57,154.57
ORD_01129,CUST_0158,PROD_050,2023-05-06,1,78.87,78.87
ORD_02461,CUST_0609,PROD_034,2023-05-06,4,179.48,717.92
ORD_02302,CUST_0954,PROD_032,2023-05-06,4,79.87,319.48
ORD_02417,CUST_0366,PROD_002,2023-05-06,4,248.14,992.56
ORD_01364,CUST_0828,PROD_036,2023-05-07,2,22.47,44.94
ORD_00771,CUST_0668,PROD_030,2023-05-07,2,91.76,183.52
ORD_02932,CUST_0826,PROD_042,2023-05-07,4,162.5,650.0
ORD_02489,CUST_0615,PROD_029,2023-05-07,1,193.53,193.53
ORD_00485,CUST_0129,PROD_036,2023-05-07,3,22.47,67.41
ORD_01102,CUST_0605,PROD_002,2023-05-07,5,248.14,1240.6999999999998
ORD_01600,CUST_0690,PROD_018,2023-05-07,2,401.21,802.42
ORD_04324,CUST_0615,PROD_015,2023-05-07,3,160.09,480.27
ORD_04589,CUST_0705,PROD_033,2023-05-07,4,446.15,1784.6
ORD_02288,CUST_0293,PROD_041,2023-05-07,5,210.72,1053.6
ORD_00666,CUST_0278,PROD_013,2023-05-07,1,339.75,339.75
ORD_03242,CUST_0165,PROD_014,2023-05-07,1,144.94,144.94
ORD_04325,CUST_0923,PROD_046,2023-05-08,4,116.77,467.08
ORD_04184,CUST_0994,PROD_036,2023-05-08,2,22.47,44.94
ORD_01275,CUST_0123,PROD_006,2023-05-08,2,283.73,567.46
ORD_04040,CUST_0425,PROD_004,2023-05-08,5,31.43,157.15
ORD_03175,CUST_0459,PROD_005,2023-05-08,3,70.27,210.81
ORD_00360,CUST_0911,PROD_049,2023-05-08,1,347.25,347.25
ORD_00966,CUST_0843,PROD_009,2023-05-08,4,329.62,1318.48
ORD_00833,CUST_0395,PROD_005,2023-05-08,2,70.27,140.54
ORD_03842,CUST_0913,PROD_015,2023-05-09,3,160.09,480.27
ORD_04543,CUST_0900,PROD_020,2023-05-09,5,430.21,2151.0499999999997
ORD_02535,CUST_0337,PROD_008,2023-05-09,3,367.3,1101.9
ORD_02117,CUST_0424,PROD_004,2023-05-09,5,31.43,157.15
ORD_01852,CUST_0053,PROD_024,2023-05-09,5,295.28,1476.3999999999999
ORD_00164,CUST_0373,PROD_006,2023-05-10,2,283.73,567.46
ORD_00118,CUST_0425,PROD_040,2023-05-10,2,45.14,90.28
ORD_02295,CUST_0904,PROD_013,2023-05-10,5,339.75,1698.75
ORD_01844,CUST_0465,PROD_043,2023-05-10,1,341.79,341.79
ORD_02747,CUST_0120,PROD_018,2023-05-10,4,401.21,1604.84
ORD_04688,CUST_0565,PROD_023,2023-05-10,2,166.24,332.48
ORD_02247,CUST_0979,PROD_036,2023-05-10,5,22.47,112.35
ORD_03319,CUST_0449,PROD_018,2023-05-10,1,401.21,401.21
ORD_02118,CUST_0293,PROD_002,2023-05-10,2,248.14,496.28
ORD_00492,CUST_0245,PROD_033,2023-05-10,4,446.15,1784.6
ORD_03656,CUST_0484,PROD_020,2023-05-10,4,430.21,1720.84
ORD_04620,CUST_0626,PROD_027,2023-05-10,1,355.74,355.74
ORD_01360,CUST_0391,PROD_036,2023-05-10,3,22.47,67.41
ORD_04078,CUST_0796,PROD_020,2023-05-10,2,430.21,860.42
ORD_00760,CUST_0991,PROD_033,2023-05-11,2,446.15,892.3
ORD_04005,CUST_0307,PROD_002,2023-05-11,3,248.14,744.42
ORD_00354,CUST_0305,PROD_013,2023-05-11,3,339.75,1019.25
ORD_02724,CUST_0092,PROD_032,2023-05-11,5,79.87,399.35
ORD_02803,CUST_0765,PROD_023,2023-05-11,3,166.24,498.72
ORD_02278,CUST_0630,PROD_008,2023-05-11,2,367.3,734.6
ORD_00242,CUST_0158,PROD_016,2023-05-11,4,396.6,1586.4
ORD_03668,CUST_0724,PROD_041,2023-05-11,2,210.72,421.44
ORD_01792,CUST_0704,PROD_050,2023-05-12,1,78.87,78.87
ORD_03113,CUST_0064,PROD_005,2023-05-12,3,70.27,210.81
ORD_04790,CUST_0393,PROD_031,2023-05-12,1,220.96,220.96
ORD_04677,CUST_0050,PROD_036,2023-05-12,5,22.47,112.35
ORD_01338,CUST_0793,PROD_016,2023-05-12,5,396.6,1983.0
ORD_02179,CUST_0312,PROD_032,2023-05-12,4,79.87,319.48
ORD_04947,CUST_0050,PROD_043,2023-05-12,3,341.79,1025.3700000000001
ORD_02369,CUST_0634,PROD_050,2023-05-12,3,78.87,236.61
ORD_04851,CUST_0745,PROD_001,2023-05-12,1,154.57,154.57
ORD_02831,CUST_0530,PROD_037,2023-05-12,4,326.45,1305.8
ORD_03947,CUST_0184,PROD_050,2023-05-13,5,78.87,394.35
ORD_01764,CUST_0811,PROD_011,2023-05-13,3,349.32,1047.96
ORD_03825,CUST_0590,PROD_002,2023-05-13,2,248.14,496.28
ORD_01316,CUST_0849,PROD_027,2023-05-13,3,355.74,1067.22
ORD_04164,CUST_0157,PROD_050,2023-05-13,4,78.87,315.48
ORD_02011,CUST_0984,PROD_003,2023-05-13,4,292.83,1171.32
ORD_02517,CUST_0592,PROD_022,2023-05-14,1,221.18,221.18
ORD_04654,CUST_0018,PROD_026,2023-05-14,1,304.53,304.53
ORD_03218,CUST_0682,PROD_034,2023-05-14,1,179.48,179.48
ORD_01582,CUST_0630,PROD_006,2023-05-14,2,283.73,567.46
ORD_03032,CUST_0032,PROD_030,2023-05-14,5,91.76,458.8
ORD_04472,CUST_0890,PROD_032,2023-05-14,3,79.87,239.61
ORD_02208,CUST_0179,PROD_036,2023-05-14,4,22.47,89.88
ORD_04684,CUST_0914,PROD_031,2023-05-14,2,220.96,441.92
ORD_02105,CUST_0796,PROD_044,2023-05-14,5,306.83,1534.1499999999999
ORD_02362,CUST_0705,PROD_030,2023-05-14,2,91.76,183.52
ORD_01354,CUST_0995,PROD_041,2023-05-14,4,210.72,842.88
ORD_00082,CUST_0890,PROD_016,2023-05-15,3,396.6,1189.8000000000002
ORD_03457,CUST_0557,PROD_043,2023-05-15,1,341.79,341.79
ORD_01807,CUST_0223,PROD_008,2023-05-15,5,367.3,1836.5
ORD_00483,CUST_0719,PROD_048,2023-05-15,5,232.46,1162.3
ORD_00107,CUST_0069,PROD_013,2023-05-15,1,339.75,339.75
ORD_02238,CUST_0561,PROD_048,2023-05-15,2,232.46,464.92
ORD_00688,CUST_0025,PROD_022,2023-05-15,1,221.18,221.18
ORD_01778,CUST_0277,PROD_018,2023-05-15,1,401.21,401.21
ORD_02057,CUST_0851,PROD_017,2023-05-15,2,228.75,457.5
ORD_03140,CUST_0511,PROD_047,2023-05-15,4,494.14,1976.56
ORD_00376,CUST_0451,PROD_004,2023-05-15,4,31.43,125.72
ORD_00371,CUST_0015,PROD_044,2023-05-15,5,306.83,1534.1499999999999
ORD_00190,CUST_0552,PROD_020,2023-05-15,3,430.21,1290.6299999999999
ORD_03943,CUST_0157,PROD_048,2023-05-15,3,232.46,697.38
ORD_00297,CUST_0283,PROD_030,2023-05-15,2,91.76,183.52
ORD_00720,CUST_0212,PROD_047,2023-05-16,4,494.14,1976.56
ORD_04043,CUST_0878,PROD_025,2023-05-16,2,191.87,383.74
ORD_00695,CUST_0981,PROD_046,2023-05-16,1,116.77,116.77
ORD_03813,CUST_0901,PROD_001,2023-05-16,4,154.57,618.28
ORD_02332,CUST_0995,PROD_018,2023-05-16,4,401.21,1604.84
ORD_02512,CUST_0630,PROD_019,2023-05-16,1,412.99,412.99
ORD_00272,CUST_0227,PROD_005,2023-05-16,3,70.27,210.81
ORD_03382,CUST_0322,PROD_013,2023-05-16,5,339.75,1698.75
ORD_01551,CUST_0293,PROD_003,2023-05-16,5,292.83,1464.1499999999999
ORD_00679,CUST_0721,PROD_005,2023-05-16,1,70.27,70.27
ORD_02099,CUST_0118,PROD_009,2023-05-16,4,329.62,1318.48
ORD_03602,CUST_0178,PROD_035,2023-05-16,3,85.69,257.07
ORD_00299,CUST_0014,PROD_008,2023-05-17,2,367.3,734.6
ORD_02774,CUST_0793,PROD_048,2023-05-17,3,232.46,697.38
ORD_00120,CUST_0789,PROD_040,2023-05-17,1,45.14,45.14
ORD_00329,CUST_0913,PROD_029,2023-05-17,5,193.53,967.65
ORD_01917,CUST_0425,PROD_037,2023-05-17,1,326.45,326.45
ORD_00048,CUST_0630,PROD_044,2023-05-17,1,306.83,306.83
ORD_04490,CUST_0214,PROD_039,2023-05-17,3,176.9,530.7
ORD_01483,CUST_0380,PROD_049,2023-05-17,5,347.25,1736.25
ORD_00890,CUST_0949,PROD_016,2023-05-18,2,396.6,793.2
ORD_04872,CUST_0327,PROD_007,2023-05-18,5,178.15,890.75
ORD_01942,CUST_0525,PROD_023,2023-05-18,5,166.24,831.2
ORD_01220,CUST_0313,PROD_036,2023-05-18,5,22.47,112.35
ORD_04509,CUST_0630,PROD_032,2023-05-18,2,79.87,159.74
ORD_01491,CUST_0113,PROD_024,2023-05-18,4,295.28,1181.12
ORD_04879,CUST_0983,PROD_045,2023-05-18,4,188.65,754.6
ORD_02986,CUST_0327,PROD_049,2023-05-18,2,347.25,694.5
ORD_00249,CUST_0501,PROD_050,2023-05-18,4,78.87,315.48
ORD_03530,CUST_0875,PROD_013,2023-05-18,2,339.75,679.5
ORD_01737,CUST_0603,PROD_010,2023-05-18,2,424.35,848.7
ORD_02975,CUST_0543,PROD_014,2023-05-19,5,144.94,724.7
ORD_03956,CUST_0557,PROD_003,2023-05-19,5,292.83,1464.1499999999999
ORD_04611,CUST_0792,PROD_012,2023-05-19,3,220.67,662.01
ORD_01648,CUST_0346,PROD_001,2023-05-19,2,154.57,309.14
ORD_00403,CUST_0246,PROD_002,2023-05-19,5,248.14,1240.6999999999998
ORD_04894,CUST_0191,PROD_010,2023-05-19,4,424.35,1697.4
ORD_00226,CUST_0041,PROD_004,2023-05-19,3,31.43,94.28999999999999
ORD_04778,CUST_0371,PROD_039,2023-05-19,2,176.9,353.8
ORD_02788,CUST_0070,PROD_041,2023-05-19,5,210.72,1053.6
ORD_03528,CUST_0311,PROD_002,2023-05-19,5,248.14,1240.6999999999998
ORD_03764,CUST_0461,PROD_025,2023-05-19,5,191.87,959.35
ORD_03220,CUST_0123,PROD_013,2023-05-19,2,339.75,679.5
ORD_00520,CUST_0166,PROD_023,2023-05-19,1,166.24,166.24
ORD_00305,CUST_0338,PROD_010,2023-05-19,1,424.35,424.35
ORD_03017,CUST_0263,PROD_002,2023-05-19,2,248.14,496.28
ORD_04371,CUST_0885,PROD_008,2023-05-20,1,367.3,367.3
ORD_04954,CUST_0749,PROD_047,2023-05-20,2,494.14,988.28
ORD_00239,CUST_0757,PROD_011,2023-05-20,1,349.32,349.32
ORD_02799,CUST_0482,PROD_043,2023-05-20,2,341.79,683.58
ORD_00738,CUST_0773,PROD_033,2023-05-20,5,446.15,2230.75
ORD_01011,CUST_0576,PROD_035,2023-05-20,2,85.69,171.38
ORD_02773,CUST_0021,PROD_002,2023-05-20,1,248.14,248.14
ORD_04563,CUST_0505,PROD_035,2023-05-20,5,85.69,428.45
ORD_04613,CUST_0225,PROD_009,2023-05-20,3,329.62,988.86
ORD_03718,CUST_0954,PROD_034,2023-05-20,3,179.48,538.4399999999999
ORD_04403,CUST_0224,PROD_034,2023-05-20,5,179.48,897.4
ORD_02086,CUST_0892,PROD_036,2023-05-20,3,22.47,67.41
ORD_03093,CUST_0078,PROD_004,2023-05-20,1,31.43,31.43
ORD_02242,CUST_0354,PROD_028,2023-05-20,1,347.32,347.32
ORD_04100,CUST_0996,PROD_004,2023-05-20,5,31.43,157.15
ORD_01806,CUST_0729,PROD_020,2023-05-20,4,430.21,1720.84
ORD_01837,CUST_0442,PROD_010,2023-05-20,4,424.35,1697.4
ORD_00375,CUST_0557,PROD_025,2023-05-21,3,191.87,575.61
ORD_03172,CUST_0081,PROD_039,2023-05-21,4,176.9,707.6
ORD_02156,CUST_0715,PROD_039,2023-05-21,5,176.9,884.5
ORD_04208,CUST_0425,PROD_045,2023-05-21,3,188.65,565.95
ORD_02323,CUST_0664,PROD_013,2023-05-21,5,339.75,1698.75
ORD_00675,CUST_0118,PROD_025,2023-05-21,5,191.87,959.35
ORD_01104,CUST_0393,PROD_030,2023-05-21,2,91.76,183.52
ORD_00542,CUST_0119,PROD_025,2023-05-21,5,191.87,959.35
ORD_02522,CUST_0993,PROD_034,2023-05-21,2,179.48,358.96
ORD_04130,CUST_0061,PROD_041,2023-05-21,5,210.72,1053.6
ORD_00625,CUST_0985,PROD_007,2023-05-21,1,178.15,178.15
ORD_02706,CUST_0993,PROD_044,2023-05-21,2,306.83,613.66
ORD_04146,CUST_0497,PROD_010,2023-05-22,3,424.35,1273.0500000000002
ORD_01527,CUST_0747,PROD_007,2023-05-22,2,178.15,356.3
ORD_00373,CUST_0792,PROD_034,2023-05-22,4,179.48,717.92
ORD_02812,CUST_0371,PROD_008,2023-05-22,2,367.3,734.6
ORD_04407,CUST_0914,PROD_049,2023-05-22,4,347.25,1389.0
ORD_00487,CUST_0527,PROD_024,2023-05-22,5,295.28,1476.3999999999999
ORD_03821,CUST_0049,PROD_007,2023-05-22,5,178.15,890.75
ORD_01516,CUST_0220,PROD_027,2023-05-22,3,355.74,1067.22
ORD_04530,CUST_0626,PROD_049,2023-05-22,2,347.25,694.5
ORD_00386,CUST_0092,PROD_008,2023-05-22,3,367.3,1101.9
ORD_01738,CUST_0118,PROD_029,2023-05-23,1,193.53,193.53
ORD_01614,CUST_0516,PROD_006,2023-05-23,4,283.73,1134.92
ORD_03355,CUST_0984,PROD_019,2023-05-23,1,412.99,412.99
ORD_01058,CUST_0887,PROD_021,2023-05-23,4,459.15,1836.6
ORD_04015,CUST_0092,PROD_050,2023-05-23,1,78.87,78.87
ORD_01534,CUST_0951,PROD_050,2023-05-23,3,78.87,236.61
ORD_03877,CUST_0960,PROD_018,2023-05-23,2,401.21,802.42
ORD_04582,CUST_0319,PROD_046,2023-05-23,3,116.77,350.31
ORD_01717,CUST_0343,PROD_046,2023-05-23,1,116.77,116.77
ORD_01353,CUST_0525,PROD_037,2023-05-23,2,326.45,652.9
ORD_00773,CUST_0118,PROD_008,2023-05-23,2,367.3,734.6
ORD_02619,CUST_0603,PROD_007,2023-05-23,4,178.15,712.6
ORD_00787,CUST_0430,PROD_025,2023-05-23,5,191.87,959.35
ORD_04880,CUST_0677,PROD_016,2023-05-23,3,396.6,1189.8000000000002
ORD_00641,CUST_0826,PROD_003,2023-05-23,2,292.83,585.66
ORD_03453,CUST_0517,PROD_027,2023-05-23,1,355.74,355.74
ORD_04528,CUST_0460,PROD_041,2023-05-23,5,210.72,1053.6
ORD_03657,CUST_0141,PROD_033,2023-05-23,1,446.15,446.15
ORD_04692,CUST_0049,PROD_023,2023-05-24,2,166.24,332.48
ORD_02771,CUST_0104,PROD_038,2023-05-24,2,322.08,644.16
ORD_04045,CUST_0584,PROD_006,2023-05-24,1,283.73,283.73
ORD_00806,CUST_0484,PROD_025,2023-05-24,5,191.87,959.35
ORD_04489,CUST_0557,PROD_030,2023-05-24,4,91.76,367.04
ORD_03357,CUST_0888,PROD_027,2023-05-24,2,355.74,711.48
ORD_03365,CUST_0721,PROD_033,2023-05-24,5,446.15,2230.75
ORD_00337,CUST_0391,PROD_022,2023-05-24,2,221.18,442.36
ORD_01811,CUST_0157,PROD_021,2023-05-24,4,459.15,1836.6
ORD_02480,CUST_0567,PROD_046,2023-05-25,4,116.77,467.08
ORD_01100,CUST_0459,PROD_044,2023-05-25,2,306.83,613.66
ORD_00384,CUST_0644,PROD_006,2023-05-25,4,283.73,1134.92
ORD_02297,CUST_0643,PROD_043,2023-05-25,2,341.79,683.58
ORD_02184,CUST_0462,PROD_038,2023-05-25,5,322.08,1610.3999999999999
ORD_03341,CUST_0307,PROD_012,2023-05-25,2,220.67,441.34
ORD_04977,CUST_0573,PROD_050,2023-05-25,5,78.87,394.35
ORD_02599,CUST_0794,PROD_013,2023-05-25,1,339.75,339.75
ORD_01590,CUST_0460,PROD_013,2023-05-25,1,339.75,339.75
ORD_04277,CUST_0309,PROD_020,2023-05-26,1,430.21,430.21
ORD_01283,CUST_0427,PROD_020,2023-05-26,2,430.21,860.42
ORD_04765,CUST_0227,PROD_024,2023-05-26,2,295.28,590.56
ORD_04515,CUST_0863,PROD_020,2023-05-26,3,430.21,1290.6299999999999
ORD_02274,CUST_0745,PROD_038,2023-05-26,4,322.08,1288.32
ORD_00561,CUST_0277,PROD_009,2023-05-26,2,329.62,659.24
ORD_04452,CUST_0608,PROD_027,2023-05-26,2,355.74,711.48
ORD_04114,CUST_0590,PROD_012,2023-05-26,3,220.67,662.01
ORD_04436,CUST_0480,PROD_045,2023-05-26,5,188.65,943.25
ORD_03996,CUST_0984,PROD_019,2023-05-26,1,412.99,412.99
ORD_02259,CUST_0859,PROD_012,2023-05-26,1,220.67,220.67
ORD_00928,CUST_0211,PROD_005,2023-05-26,1,70.27,70.27
ORD_00292,CUST_0856,PROD_047,2023-05-26,5,494.14,2470.7
ORD_04058,CUST_0333,PROD_037,2023-05-27,1,326.45,326.45
ORD_03906,CUST_0640,PROD_024,2023-05-27,5,295.28,1476.3999999999999
ORD_04631,CUST_0042,PROD_018,2023-05-27,1,401.21,401.21
ORD_00050,CUST_0142,PROD_033,2023-05-27,2,446.15,892.3
ORD_03252,CUST_0732,PROD_048,2023-05-27,4,232.46,929.84
ORD_01861,CUST_0300,PROD_017,2023-05-27,2,228.75,457.5
ORD_03951,CUST_0527,PROD_033,2023-05-27,4,446.15,1784.6
ORD_00394,CUST_0983,PROD_023,2023-05-27,5,166.24,831.2
ORD_02133,CUST_0606,PROD_012,2023-05-27,3,220.67,662.01
ORD_04446,CUST_0225,PROD_003,2023-05-28,1,292.83,292.83
ORD_00274,CUST_0548,PROD_047,2023-05-28,5,494.14,2470.7
ORD_04272,CUST_0468,PROD_011,2023-05-28,2,349.32,698.64
ORD_02587,CUST_0474,PROD_048,2023-05-28,2,232.46,464.92
ORD_00230,CUST_0916,PROD_041,2023-05-28,3,210.72,632.16
ORD_00647,CUST_0894,PROD_048,2023-05-28,5,232.46,1162.3
ORD_03883,CUST_0144,PROD_024,2023-05-28,3,295.28,885.8399999999999
ORD_01698,CUST_0981,PROD_045,2023-05-28,3,188.65,565.95
ORD_04265,CUST_0735,PROD_001,2023-06-01,1,154.57,154.57
ORD_01322,CUST_0935,PROD_047,2023-06-01,3,494.14,1482.42
ORD_00234,CUST_0141,PROD_007,2023-06-01,5,178.15,890.75
ORD_00574,CUST_0940,PROD_046,2023-06-01,3,116.77,350.31
ORD_03075,CUST_0963,PROD_014,2023-06-01,4,144.94,579.76
ORD_04624,CUST_0090,PROD_027,2023-06-01,4,355.74,1422.96
ORD_04200,CUST_0165,PROD_040,2023-06-01,3,45.14,135.42000000000002
ORD_03395,CUST_0725,PROD_043,2023-06-01,4,341.79,1367.16
ORD_04052,CUST_0371,PROD_041,2023-06-01,2,210.72,421.44
ORD_01596,CUST_0855,PROD_048,2023-06-01,4,232.46,929.84
ORD_03856,CUST_0380,PROD_014,2023-06-01,5,144.94,724.7
ORD_04942,CUST_0536,PROD_019,2023-06-02,1,412.99,412.99
ORD_03281,CUST_0664,PROD_023,2023-06-02,3,166.24,498.72
ORD_03132,CUST_0263,PROD_011,2023-06-02,3,349.32,1047.96
ORD_01640,CUST_0795,PROD_017,2023-06-02,3,228.75,686.25
ORD_02628,CUST_0873,PROD_024,2023-06-02,3,295.28,885.8399999999999
ORD_02095,CUST_0495,PROD_016,2023-06-02,1,396.6,396.6
ORD_00421,CUST_0826,PROD_048,2023-06-02,2,232.46,464.92
ORD_02529,CUST_0394,PROD_030,2023-06-02,5,91.76,458.8
ORD_00920,CUST_0118,PROD_015,2023-06-02,5,160.09,800.45
ORD_02800,CUST_0113,PROD_021,2023-06-02,4,459.15,1836.6
ORD_02267,CUST_0695,PROD_022,2023-06-02,4,221.18,884.72
ORD_02132,CUST_0828,PROD_009,2023-06-03,1,329.62,329.62
ORD_02322,CUST_0523,PROD_016,2023-06-03,3,396.6,1189.8000000000002
ORD_00503,CUST_0981,PROD_008,2023-06-03,3,367.3,1101.9
ORD_00400,CUST_0442,PROD_010,2023-06-03,4,424.35,1697.4
ORD_02035,CUST_0346,PROD_036,2023-06-03,3,22.47,67.41
ORD_00170,CUST_0841,PROD_009,2023-06-03,2,329.62,659.24
ORD_01238,CUST_0157,PROD_003,2023-06-03,4,292.83,1171.32
ORD_01749,CUST_0594,PROD_028,2023-06-03,2,347.32,694.64
ORD_00233,CUST_0745,PROD_043,2023-06-03,4,341.79,1367.16
ORD_02091,CUST_0225,PROD_037,2023-06-03,1,326.45,326.45
ORD_02209,CUST_0092,PROD_014,2023-06-03,1,144.94,144.94
ORD_00496,CUST_0310,PROD_012,2023-06-03,5,220.67,1103.35
ORD_00537,CUST_0148,PROD_027,2023-06-03,3,355.74,1067.22
ORD_00796,CUST_0527,PROD_031,2023-06-03,4,220.96,883.84
ORD_02980,CUST_0397,PROD_013,2023-06-03,4,339.75,1359.0
ORD_04712,CUST_0640,PROD_026,2023-06-03,4,304.53,1218.12
ORD_02069,CUST_0802,PROD_011,2023-06-03,5,349.32,1746.6
ORD_02505,CUST_0991,PROD_027,2023-06-03,5,355.74,1778.7
ORD_00777,CUST_0678,PROD_026,2023-06-03,2,304.53,609.06
ORD_02235,CUST_0023,PROD_044,2023-06-04,2,306.83,613.66
ORD_03858,CUST_0355,PROD_050,2023-06-04,1,78.87,78.87
ORD_03872,CUST_0601,PROD_035,2023-06-04,2,85.69,171.38
ORD_04625,CUST_0269,PROD_031,2023-06-04,1,220.96,220.96
ORD_00261,CUST_0714,PROD_019,2023-06-04,2,412.99,825.98
ORD_00465,CUST_0157,PROD_022,2023-06-04,1,221.18,221.18
ORD_04367,CUST_0906,PROD_044,2023-06-04,2,306.83,613.66
ORD_04699,CUST_0485,PROD_041,2023-06-04,2,210.72,421.44
ORD_00817,CUST_0453,PROD_040,2023-06-04,4,45.14,180.56
ORD_03719,CUST_0285,PROD_029,2023-06-04,2,193.53,387.06
ORD_03491,CUST_0040,PROD_041,2023-06-04,1,210.72,210.72
ORD_02939,CUST_0011,PROD_026,2023-06-04,4,304.53,1218.12
ORD_01197,CUST_0968,PROD_026,2023-06-04,2,304.53,609.06
ORD_02536,CUST_0011,PROD_008,2023-06-04,5,367.3,1836.5
ORD_00601,CUST_0680,PROD_020,2023-06-05,2,430.21,860.42
ORD_01184,CUST_0628,PROD_045,2023-06-05,1,188.65,188.65
ORD_02608,CUST_0085,PROD_019,2023-06-05,5,412.99,2064.95
ORD_04155,CUST_0926,PROD_031,2023-06-05,2,220.96,441.92
ORD_04346,CUST_0889,PROD_031,2023-06-05,1,220.96,220.96
ORD_01610,CUST_0425,PROD_048,2023-06-05,4,232.46,929.84
ORD_03193,CUST_0514,PROD_016,2023-06-05,2,396.6,793.2
ORD_03724,CUST_0724,PROD_025,2023-06-05,4,191.87,767.48
ORD_00518,CUST_0108,PROD_028,2023-06-05,2,347.32,694.64
ORD_03444,CUST_0325,PROD_043,2023-06-05,3,341.79,1025.3700000000001
ORD_01619,CUST_0306,PROD_020,2023-06-05,4,430.21,1720.84
ORD_02107,CUST_0102,PROD_025,2023-06-05,4,191.87,767.48
ORD_03427,CUST_0144,PROD_022,2023-06-05,1,221.18,221.18
ORD_03732,CUST_0259,PROD_022,2023-06-05,5,221.18,1105.9
ORD_02646,CUST_0477,PROD_046,2023-06-06,4,116.77,467.08
ORD_03914,CUST_0180,PROD_005,2023-06-06,1,70.27,70.27
ORD_00273,CUST_0664,PROD_015,2023-06-06,3,160.09,480.27
ORD_02589,CUST_0630,PROD_019,2023-06-06,1,412.99,412.99
ORD_00479,CUST_0737,PROD_033,2023-06-06,5,446.15,2230.75
